id,replicon_primary,S_ARG,S_VF,S_MOB,S_HOST,S_REP,S_SIZE,S_BMG,S_GEO,S_HAB,S_GROW
594857,IncFII(S),0.000000,0.360000,0.084053,0.760000,0.900000,0.688454,0.290000,0.000000,0.000000,0.000000
594858,IncR,0.000000,0.000000,0.095478,0.720000,0.900000,0.622062,0.290000,0.000000,0.000000,0.000000
594859,,0.000000,0.000000,0.115667,0.720000,0.300000,0.610243,0.330000,0.000000,0.000000,0.000000
594860,,0.000000,0.000000,0.420000,0.720000,0.300000,0.580935,0.000000,0.000000,0.000000,0.000000
594861,,0.000000,0.000000,0.470218,0.720000,0.300000,0.577031,0.000000,0.000000,0.000000,0.000000
594862,,0.000000,0.480000,0.070000,0.780000,0.300000,0.542809,0.000000,0.639151,0.500000,0.748492
594863,Col440I,0.000000,0.000000,0.070000,0.760000,0.500000,0.522130,0.000000,0.000000,0.083333,0.000000
594864,,0.000000,0.480000,0.079076,0.780000,0.300000,0.644560,0.290000,0.360849,0.083333,0.223984
594865,,1.000000,0.000000,0.103587,0.720000,0.300000,0.630631,0.290000,0.000000,0.000000,0.000000
594866,,0.691284,0.000000,0.420000,0.760000,0.300000,0.669508,0.290000,0.000000,0.000000,0.000000
594867,,0.000000,0.540000,0.073047,0.780000,0.300000,0.716984,0.290000,0.000000,0.000000,0.000000
594868,,0.436151,0.000000,0.176724,0.760000,0.300000,0.597798,0.630000,0.455340,0.333333,0.611119
594869,,0.691284,0.000000,0.070000,0.760000,0.300000,0.653235,0.370000,0.000000,0.000000,0.140165
594870,,0.000000,0.000000,0.082784,0.760000,0.300000,0.667824,0.000000,0.000000,0.000000,0.000000
594871,,0.691284,0.000000,0.070000,0.720000,0.300000,0.667762,0.370000,0.000000,0.000000,0.000000
594872,,0.000000,0.480000,0.073613,0.740000,0.300000,0.705679,0.290000,0.000000,0.000000,0.000000
594873,,0.000000,0.510000,0.420000,0.760000,0.300000,0.626467,0.410000,0.360849,0.250000,0.284318
594874,,0.000000,0.000000,0.070000,0.720000,0.300000,0.697528,0.000000,0.000000,0.000000,0.000000
594875,,0.000000,0.000000,0.093641,0.720000,0.300000,0.627028,0.000000,0.000000,0.000000,0.000000
594876,,0.000000,0.510000,0.070000,0.800000,0.300000,0.639432,0.370000,0.360849,0.416667,0.481077
594877,,0.872303,0.540000,0.080496,0.820000,0.300000,0.680912,0.330000,0.756304,0.833333,1.000000
594878,,0.872303,0.000000,0.086036,0.720000,0.300000,0.679691,0.330000,0.000000,0.000000,0.000000
594879,,0.000000,0.000000,0.070000,0.720000,0.300000,0.666944,0.000000,0.000000,0.000000,0.000000
594880,,0.000000,0.000000,0.070000,0.720000,0.300000,0.566195,0.000000,0.000000,0.000000,0.000000
594881,IncX1,0.000000,0.000000,0.423970,0.720000,0.900000,0.699441,0.330000,0.000000,0.000000,0.000000
594882,,0.000000,0.000000,0.070000,0.720000,0.300000,0.534284,0.000000,0.000000,0.000000,0.000000
594883,IncHI2,0.691284,0.000000,0.132840,0.760000,0.900000,0.562151,0.000000,0.360849,0.416667,0.685166
594884,,0.000000,0.000000,0.070000,0.720000,0.300000,0.601610,0.000000,0.000000,0.000000,0.000000
594885,,0.000000,0.000000,0.070000,0.720000,0.300000,0.600215,0.290000,0.000000,0.000000,0.000000
594886,,0.000000,0.000000,0.070000,0.720000,0.300000,0.580378,0.290000,0.000000,0.000000,0.000000
594887,,0.000000,0.000000,0.070000,0.720000,0.300000,0.554404,0.000000,0.000000,0.000000,0.000000
594888,,0.000000,0.330000,0.070000,0.740000,0.300000,0.673074,0.290000,0.000000,0.000000,0.000000
594889,,0.000000,0.000000,0.110606,0.720000,0.300000,0.545131,0.000000,0.227670,0.083333,0.140165
594890,,0.872303,0.000000,0.176290,0.720000,0.300000,0.625494,0.750000,0.000000,0.000000,0.000000
594891,,0.691284,0.000000,0.070000,0.720000,0.300000,0.571255,0.000000,0.000000,0.000000,0.000000
594892,,0.000000,0.000000,0.070000,0.720000,0.300000,0.545095,0.000000,0.000000,0.000000,0.000000
594893,IncX1,0.000000,0.000000,0.423974,0.720000,0.900000,0.699375,0.330000,0.000000,0.000000,0.000000
594894,ColpVC,0.000000,0.000000,0.420000,0.760000,0.300000,0.499168,0.000000,0.227670,0.083333,0.000000
594895,,0.000000,0.000000,0.083217,0.800000,0.300000,0.619617,0.000000,0.360849,0.333333,0.140165
594896,,0.000000,0.000000,0.070000,0.720000,0.300000,0.518929,0.000000,0.000000,0.000000,0.000000
594897,,0.000000,0.000000,0.082214,0.720000,0.300000,0.624854,0.000000,0.227670,0.166667,0.000000
594898,,0.000000,0.000000,0.070000,0.720000,0.300000,0.583885,0.000000,0.000000,0.083333,0.000000
594899,IncX1,0.000000,0.000000,0.420000,0.720000,0.900000,0.700756,0.330000,0.000000,0.000000,0.000000
594900,,0.000000,0.000000,0.070000,0.760000,0.300000,0.537343,0.000000,0.588519,0.500000,0.458090
594901,,0.000000,0.510000,0.072041,0.760000,0.300000,0.743600,0.570000,0.000000,0.000000,0.000000
594902,,0.691284,0.000000,0.070000,0.720000,0.300000,0.675405,0.330000,0.000000,0.000000,0.000000
594903,IncX1,0.000000,0.000000,0.420000,0.720000,0.900000,0.693878,0.330000,0.000000,0.000000,0.000000
594904,IncFII,0.000000,0.000000,0.607966,0.720000,0.900000,0.693797,0.000000,0.000000,0.000000,0.000000
594905,,0.000000,0.000000,0.070000,0.760000,0.300000,0.544354,0.000000,0.360849,0.250000,0.331538
594906,,0.000000,0.330000,0.109809,0.780000,0.300000,0.619353,0.330000,1.000000,1.000000,0.899127
594907,,0.872303,0.330000,0.073004,0.740000,0.300000,0.717940,0.530000,0.000000,0.000000,0.000000
594908,,0.000000,0.000000,0.070000,0.720000,0.300000,0.601641,0.000000,0.455340,0.333333,0.741461
594909,,0.000000,0.000000,0.070000,0.720000,0.300000,0.557606,0.000000,0.000000,0.000000,0.000000
594910,,0.000000,0.000000,0.105596,0.760000,0.300000,0.599869,0.290000,1.000000,0.916667,1.000000
594911,,0.872303,0.330000,0.077676,0.780000,0.300000,0.701674,0.530000,0.360849,0.166667,0.140165
594912,,0.691284,0.000000,0.094988,0.760000,0.300000,0.577353,0.450000,0.889483,1.000000,1.000000
594913,,0.000000,0.000000,0.093729,0.720000,0.300000,0.626782,0.000000,0.000000,0.000000,0.000000
594914,,0.000000,0.540000,0.078075,0.780000,0.300000,0.725224,0.290000,0.000000,0.000000,0.000000
594915,,0.691284,0.000000,0.420000,0.760000,0.300000,0.621955,0.290000,0.756304,0.666667,1.000000
594916,,0.000000,0.570000,0.076147,0.800000,0.300000,0.716418,0.290000,0.000000,0.000000,0.000000
594917,,0.000000,0.000000,0.132228,0.720000,0.300000,0.562801,0.290000,0.000000,0.000000,0.000000
594918,IncX1,0.872303,0.000000,0.437566,0.800000,0.900000,0.646737,0.330000,1.000000,0.750000,1.000000
594919,Col440II,0.000000,0.000000,0.420000,0.800000,0.500000,0.531608,0.000000,0.588519,0.416667,0.694091
594920,,0.000000,0.000000,0.420000,0.720000,0.300000,0.571267,0.000000,0.000000,0.000000,0.000000
594921,Col440I,0.000000,0.000000,0.420000,0.720000,0.500000,0.564001,0.000000,0.000000,0.000000,0.000000
594922,,0.000000,0.000000,0.113153,0.720000,0.300000,0.541094,0.000000,0.227670,0.083333,0.000000
594923,ColpVC,0.000000,0.000000,0.070000,0.720000,0.300000,0.529595,0.000000,0.000000,0.000000,0.000000
594924,,0.000000,0.000000,0.070000,0.720000,0.300000,0.472206,0.000000,0.000000,0.000000,0.000000
594925,,0.000000,0.000000,0.070000,0.720000,0.300000,0.463889,0.000000,0.000000,0.000000,0.000000
594926,IncX1,0.000000,0.000000,0.420000,0.760000,0.900000,0.693753,0.330000,0.528634,0.333333,0.284318
594927,,0.000000,0.000000,0.070000,0.720000,0.300000,0.635090,0.290000,0.000000,0.000000,0.000000
594928,,0.691284,0.000000,0.085804,0.720000,0.300000,0.607752,0.330000,0.000000,0.000000,0.000000
594929,IncN,0.000000,0.000000,0.070000,0.720000,0.900000,0.605700,0.000000,0.000000,0.000000,0.000000
594930,,0.000000,0.000000,0.070000,0.760000,0.300000,0.496977,0.000000,0.455340,0.416667,0.538768
594931,,0.436151,0.000000,0.096933,0.720000,0.300000,0.645283,0.290000,0.227670,0.000000,0.000000
594932,,0.691284,0.000000,0.188614,0.720000,0.300000,0.579184,0.440000,0.000000,0.000000,0.000000
594933,,0.872303,0.420000,0.079397,0.840000,0.300000,0.715161,0.370000,1.000000,0.750000,1.000000
594934,,0.872303,0.000000,0.080344,0.800000,0.300000,0.635881,0.000000,0.528634,0.500000,0.584842
594935,,0.000000,0.000000,0.166339,0.760000,0.300000,0.579795,0.600000,0.683011,0.500000,0.734181
594936,,0.000000,0.510000,0.070000,0.760000,0.300000,0.652846,0.330000,0.000000,0.000000,0.000000
594937,,0.000000,0.330000,0.078352,0.740000,0.300000,0.650075,0.520000,0.000000,0.000000,0.000000
594938,,0.000000,0.000000,0.070000,0.720000,0.300000,0.621780,0.290000,0.000000,0.000000,0.000000
594939,,0.000000,0.000000,0.107550,0.760000,0.300000,0.623230,0.330000,0.816189,0.750000,0.853752
594940,,0.436151,0.000000,0.114856,0.720000,0.300000,0.611431,0.370000,0.000000,0.000000,0.000000
594941,IncI1,0.000000,0.000000,0.075397,0.720000,0.900000,0.679050,0.410000,0.000000,0.000000,0.000000
594942,,0.691284,0.000000,0.193085,0.720000,0.300000,0.646253,0.870000,0.000000,0.000000,0.000000
594943,Col440I,0.000000,0.000000,0.070000,0.720000,0.500000,0.549020,0.000000,0.000000,0.000000,0.000000
594944,Col440I,0.000000,0.000000,0.420000,0.720000,0.500000,0.533282,0.000000,0.000000,0.000000,0.000000
594945,,0.000000,0.000000,0.118247,0.760000,0.300000,0.579688,0.290000,0.528634,0.166667,0.370481
594946,,0.691284,0.570000,0.085794,0.840000,0.300000,0.607794,0.450000,0.639151,0.583333,0.675941
594947,IncI1,0.000000,0.000000,0.076445,0.760000,0.900000,0.667279,0.370000,0.528634,0.250000,0.284318
594948,,0.000000,0.330000,0.070000,0.740000,0.300000,0.601079,0.290000,0.588519,0.416667,0.284318
594949,,0.000000,0.330000,0.091891,0.740000,0.300000,0.632130,0.000000,0.000000,0.000000,0.000000
594950,,0.000000,0.390000,0.087403,0.820000,0.300000,0.647355,0.450000,0.455340,0.333333,0.223984
594951,,0.691284,0.360000,0.076082,0.760000,0.300000,0.671128,0.370000,0.000000,0.000000,0.000000
594952,IncFIA,0.000000,0.000000,0.076259,0.720000,0.900000,0.669218,0.290000,0.000000,0.000000,0.000000
594953,IncFIB(AP001918),0.000000,0.000000,0.100985,0.720000,0.900000,0.655073,0.290000,0.000000,0.000000,0.000000
594954,,0.000000,0.540000,0.075265,0.780000,0.300000,0.726696,0.290000,0.000000,0.000000,0.000000
594955,,0.436151,0.000000,0.151257,0.720000,0.300000,0.545095,0.000000,0.000000,0.000000,0.000000
594956,,0.000000,0.570000,0.104870,0.840000,0.300000,0.647236,0.290000,0.360849,0.500000,0.623236
594957,,0.000000,0.000000,0.079582,0.720000,0.300000,0.686958,0.330000,0.000000,0.000000,0.000000
594958,,0.000000,0.000000,0.079465,0.720000,0.300000,0.641776,0.000000,0.000000,0.000000,0.000000
594959,IncHI1B(R27),0.000000,0.000000,0.074141,0.720000,0.900000,0.696629,0.000000,0.000000,0.000000,0.000000
594960,,0.872303,0.000000,0.088541,0.720000,0.300000,0.597153,0.000000,0.000000,0.000000,0.000000
594961,,0.000000,0.000000,0.420000,0.720000,0.300000,0.569995,0.000000,0.000000,0.000000,0.000000
594962,,0.000000,0.540000,0.079375,0.780000,0.300000,0.642410,0.000000,0.227670,0.000000,0.000000
594963,,0.691284,0.000000,0.164445,0.720000,0.300000,0.670807,0.480000,0.000000,0.000000,0.000000
594964,IncN,0.000000,0.000000,0.700000,0.720000,0.900000,0.649630,0.000000,0.000000,0.000000,0.000000
594965,,0.691284,0.000000,0.184324,0.720000,0.300000,0.668452,0.870000,0.000000,0.000000,0.000000
594966,,0.000000,0.000000,0.122898,0.720000,0.300000,0.600489,0.000000,0.000000,0.000000,0.000000
594967,,0.000000,0.000000,0.145885,0.720000,0.300000,0.576541,0.000000,0.000000,0.000000,0.000000
594968,,0.000000,0.000000,0.070000,0.720000,0.300000,0.566820,0.000000,0.000000,0.000000,0.000000
594969,,0.000000,0.000000,0.070000,0.720000,0.300000,0.521671,0.000000,0.000000,0.000000,0.000000
594970,,1.000000,0.360000,0.086086,0.800000,0.300000,0.652580,0.330000,0.227670,0.166667,0.000000
594971,,0.000000,0.000000,0.070000,0.720000,0.300000,0.607430,0.000000,0.000000,0.000000,0.000000
594972,,0.000000,0.000000,0.420000,0.720000,0.300000,0.459663,0.000000,0.000000,0.000000,0.000000
594973,,0.691284,0.000000,0.205894,0.720000,0.300000,0.619810,0.600000,0.000000,0.000000,0.000000
594974,,0.000000,0.540000,0.073243,0.780000,0.300000,0.712864,0.370000,0.000000,0.000000,0.000000
594975,,0.000000,0.000000,0.179012,0.760000,0.300000,0.479596,0.000000,0.000000,0.083333,0.000000
594976,,0.000000,0.540000,0.073174,0.820000,0.300000,0.714282,0.600000,0.588519,0.333333,0.538768
